Filename,Filename Number,Author,Date,Month,Year,Author Color
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-09-29T08:23:05Z,09,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Frieder Bluemle,2017-08-19T16:20:33Z,08,2017,9
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Frieder Bluemle,2017-08-19T16:20:33Z,08,2017,9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Ali Waseem,2017-08-11T15:34:54Z,08,2017,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,LeonKarabchevsky,2017-06-11T14:34:20Z,06,2017,11
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,BIOCATCH\Leon.Karabchevsky,2017-06-07T07:53:52Z,06,2017,12
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,9,Matthew Rollings,2017-05-12T21:31:11Z,05,2017,0
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,3,Matthew Rollings,2017-05-12T21:31:11Z,05,2017,0
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,10,Matthew Rollings,2017-05-12T21:31:11Z,05,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Matthew Rollings,2017-05-12T21:31:11Z,05,2017,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,Matthew Rollings,2017-05-12T21:21:12Z,05,2017,0
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,9,Frieder Bluemle,2017-05-11T16:41:00Z,05,2017,9
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,10,Frieder Bluemle,2017-05-11T16:41:00Z,05,2017,9
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,8,Frieder Bluemle,2017-05-11T16:41:00Z,05,2017,9
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,3,Frieder Bluemle,2017-05-11T16:55:33Z,05,2017,9
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,7,vyas,2017-05-10T19:44:29Z,05,2017,13
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,1,Matthew Rollings,2017-03-29T11:18:37Z,03,2017,0
